20.0,-19.800000000000004,0.016562700271606445
20.0,-19.760000000000005,0.04510188102722168
20.0,-19.640000000000008,0.12197184562683105
20.0,-19.440000000000012,0.21986174583435059
20.0,-19.240000000000016,0.31939125061035156
20.0,-19.04000000000002,0.419262170791626
20.0,-18.840000000000025,0.5220162868499756
20.0,-18.64000000000003,0.6220791339874268
20.0,-18.440000000000033,0.721937894821167
20.0,-18.240000000000038,0.8217551708221436
20.0,-18.040000000000042,0.9224257469177246
20.0,-17.840000000000046,1.0240230560302734
20.0,-17.64000000000005,1.1243200302124023
20.0,-17.480000000000054,1.2878098487854004
20.0,-17.24000000000006,1.3892698287963867
20.0,-17.040000000000063,1.4903507232666016
20.0,-16.880000000000067,1.5984666347503662
20.0,-16.64000000000007,1.7017543315887451
20.0,-16.440000000000076,1.8003935813903809
20.0,-16.24000000000008,1.899855613708496
20.0,-16.040000000000084,1.9999401569366455
20.0,-15.840000000000089,2.103494644165039
20.0,-15.640000000000093,2.2032551765441895
20.0,-15.440000000000097,2.303602933883667
20.0,-15.240000000000101,2.4038608074188232
20.0,-15.040000000000106,2.5048770904541016
20.0,-14.84000000000011,2.605961322784424
20.0,-14.640000000000114,2.7063448429107666
20.0,-14.440000000000119,2.8062820434570312
20.0,-14.240000000000123,2.9065237045288086
20.0,-14.040000000000127,3.0064072608947754
20.0,-13.840000000000131,3.1084940433502197
20.0,-13.640000000000136,3.2100305557250977
20.0,-13.44000000000014,3.3099124431610107
20.0,-13.240000000000144,3.409895420074463
20.0,-13.040000000000148,3.51068377494812
20.0,-12.840000000000153,3.6133432388305664
20.0,-12.640000000000157,3.7132415771484375
20.0,-12.440000000000161,3.8130340576171875
20.0,-12.240000000000165,3.912724018096924
20.0,-12.04000000000017,4.0153114795684814
20.0,-11.840000000000174,4.116203784942627
20.0,-11.640000000000178,4.216233491897583
20.0,-11.440000000000182,4.31607985496521
20.0,-11.240000000000187,4.416633367538452
20.0,-11.040000000000191,4.517789602279663
20.0,-10.840000000000195,4.618306398391724
20.0,-10.6400000000002,4.7192909717559814
20.0,-10.440000000000204,4.819426536560059
20.0,-10.240000000000208,4.920486211776733
20.0,-10.040000000000212,5.0223493576049805
20.0,-9.840000000000217,5.122375726699829
20.0,-9.64000000000022,5.222596168518066
20.0,-9.440000000000225,5.323561668395996
20.0,-9.24000000000023,5.423089504241943
20.0,-9.040000000000234,5.525559186935425
20.0,-8.840000000000238,5.62528133392334
20.0,-8.640000000000242,5.7251152992248535
20.0,-8.440000000000246,5.825968503952026
20.0,-8.24000000000025,5.926295757293701
20.0,-8.040000000000255,6.0275962352752686
20.0,-7.840000000000256,6.127470016479492
20.0,-7.6400000000002555,6.227157354354858
20.0,-7.440000000000255,6.3272154331207275
20.0,-7.240000000000255,6.427279472351074
20.0,-7.040000000000255,6.5284857749938965
20.0,-6.840000000000255,6.628462791442871
20.0,-6.640000000000255,6.728535890579224
20.0,-6.440000000000254,6.829159259796143
20.0,-6.240000000000254,6.930600643157959
20.0,-6.040000000000254,7.030456066131592
20.0,-5.840000000000254,7.1312291622161865
20.0,-5.640000000000254,7.2312517166137695
20.0,-5.4400000000002535,7.331575870513916
20.0,-5.240000000000253,7.435543060302734
20.0,-5.040000000000253,7.533195495605469
20.0,-4.840000000000253,7.633018732070923
20.0,-4.640000000000253,7.73254919052124
20.0,-4.440000000000253,7.832478284835815
20.0,-4.2400000000002525,7.933302640914917
20.0,-4.040000000000252,8.03345537185669
20.0,-3.840000000000252,8.133352041244507
20.0,-3.640000000000252,8.233968257904053
20.0,-3.4400000000002517,8.33508563041687
20.0,-3.2400000000002516,8.436623573303223
20.0,-3.0400000000002514,8.536350011825562
20.0,-2.840000000000251,8.636183500289917
20.0,-2.640000000000251,8.73639988899231
20.0,-2.440000000000251,8.837321281433105
20.0,-2.2400000000002507,8.940219163894653
20.0,-2.0400000000002505,9.04011869430542
20.0,-1.8400000000002503,9.140441417694092
20.0,-1.6400000000002501,9.240118026733398
20.0,-1.44000000000025,9.340619087219238
20.0,-1.2400000000002498,9.442446947097778
20.0,-1.0400000000002496,9.54208517074585
20.0,-0.8400000000002494,9.642554759979248
20.0,-0.6400000000002493,9.743075847625732
20.0,-0.4400000000002492,9.843899965286255
20.0,-0.24000000000024926,9.943821907043457
20.0,-0.04000000000024923,10.046337366104126
20.0,0.15999999999975079,10.146494626998901
20.0,0.35999999999975074,10.248224973678589
20.0,0.5599999999997507,10.348374605178833
20.0,0.7599999999997509,10.448588371276855
20.0,0.959999999999751,10.548580169677734
20.0,1.1599999999997512,10.648621082305908
20.0,1.3599999999997514,10.749022960662842
20.0,1.5599999999997516,10.849624872207642
20.0,1.7599999999997518,10.950111627578735
20.0,1.959999999999752,11.04973316192627
20.0,2.159999999999752,11.149880409240723
20.0,2.359999999999752,11.251083374023438
20.0,2.519999999999752,11.355880975723267
20.0,2.7199999999997524,11.456135272979736
20.0,2.9199999999997526,11.555811643600464
20.0,3.1199999999997527,11.656195640563965
20.0,3.319999999999753,11.758361577987671
20.0,3.519999999999753,11.85676097869873
20.0,3.7199999999997533,11.95713496208191
20.0,3.9199999999997535,12.057512044906616
20.0,4.159999999999753,12.158151388168335
20.0,4.359999999999753,12.258885145187378
20.0,4.559999999999754,12.359903812408447
20.0,4.759999999999754,12.460216283798218
20.0,4.959999999999754,12.560282230377197
20.0,5.159999999999754,12.660451650619507
20.0,5.359999999999754,12.761293172836304
20.0,5.5599999999997545,12.861433744430542
20.0,5.759999999999755,12.961050987243652
20.0,5.959999999999755,13.061256408691406
20.0,6.159999999999755,13.162336111068726
20.0,6.359999999999755,13.262761116027832
20.0,6.559999999999755,13.36234736442566
20.0,6.7599999999997555,13.462627172470093
20.0,6.959999999999756,13.56241250038147
20.0,7.159999999999756,13.662323713302612
20.0,7.359999999999756,13.765650272369385
20.0,7.559999999999756,13.865381240844727
20.0,7.759999999999756,13.96669888496399
20.0,7.959999999999757,14.06675910949707
20.0,8.159999999999753,14.167246103286743
20.0,8.359999999999749,14.271159648895264
20.0,8.559999999999745,14.37146544456482
20.0,8.75999999999974,14.471813678741455
20.0,8.959999999999736,14.571840763092041
20.0,9.159999999999732,14.672887802124023
20.0,9.359999999999728,14.772775411605835
20.0,9.559999999999723,14.874074459075928
20.0,9.75999999999972,14.97412109375
20.0,9.959999999999715,15.075414657592773
20.0,10.15999999999971,15.178911447525024
20.0,10.359999999999706,15.27916955947876
20.0,10.559999999999702,15.379246711730957
20.0,10.759999999999698,15.47970700263977
20.0,10.959999999999694,15.579724311828613
20.0,11.15999999999969,15.681156158447266
20.0,11.359999999999685,15.781542301177979
20.0,11.55999999999968,15.881769180297852
20.0,11.759999999999676,15.98163366317749
20.0,11.959999999999672,16.08192014694214
